id,UBX-NAV-PVT:lon,UBX-NAV-PVT:lat,UBX-NAV-PVT:height,UBX-NAV-PVT:year,UBX-NAV-PVT:month,UBX-NAV-PVT:day,UBX-NAV-PVT:hour,UBX-NAV-PVT:min,UBX-NAV-PVT:sec
6289,-17660027,537901825,222550,2022,11,14,16,35,5
6290,-17660043,537901806,222544,2022,11,14,16,35,6
6291,-17660056,537901790,222579,2022,11,14,16,35,7
6292,-17660068,537901776,222527,2022,11,14,16,35,8
6293,-17660084,537901758,222481,2022,11,14,16,35,9
6294,-17660093,537901743,222508,2022,11,14,16,35,10
6295,-17660106,537901724,222574,2022,11,14,16,35,11
6296,-17660120,537901708,222498,2022,11,14,16,35,12
6297,-17660130,537901694,222400,2022,11,14,16,35,13
6298,-17660138,537901680,222435,2022,11,14,16,35,14
6299,-17660150,537901663,222456,2022,11,14,16,35,15
6300,-17660151,537901652,222459,2022,11,14,16,35,16
6301,-17660160,537901628,222278,2022,11,14,16,35,18
6302,-17660163,537901618,222283,2022,11,14,16,35,19
6303,-17660168,537901607,222243,2022,11,14,16,35,20
6304,-17660198,537901565,222205,2022,11,14,16,35,23
6305,-17660210,537901550,222238,2022,11,14,16,35,24
6306,-17660218,537901538,222219,2022,11,14,16,35,25
6307,-17660237,537901520,222094,2022,11,14,16,35,26
6308,-17660252,537901509,221934,2022,11,14,16,35,27
6309,-17660261,537901501,221951,2022,11,14,16,35,28
6310,-17660268,537901491,221875,2022,11,14,16,35,29
6311,-17660272,537901479,221851,2022,11,14,16,35,30
6312,-17660277,537901467,221942,2022,11,14,16,35,31
6313,-17660281,537901460,221911,2022,11,14,16,35,32
6314,-17660286,537901454,221828,2022,11,14,16,35,33
6315,-17660287,537901450,221861,2022,11,14,16,35,34
6316,-17660282,537901452,221844,2022,11,14,16,35,35
6317,-17660279,537901450,221823,2022,11,14,16,35,36
6318,-17660271,537901451,221839,2022,11,14,16,35,37
6319,-17660268,537901451,221871,2022,11,14,16,35,38
6320,-17660254,537901455,221894,2022,11,14,16,35,40
6321,-17660243,537901460,221842,2022,11,14,16,35,41
6322,-17660228,537901467,221842,2022,11,14,16,35,42
6323,-17660217,537901477,221779,2022,11,14,16,35,43
6324,-17660204,537901488,221718,2022,11,14,16,35,44
6325,-17660183,537901505,221629,2022,11,14,16,35,45
